date,interval_days,product_id,sku_number,product_name,category_id,category_name,supplier_id,supplier_name,supplier_company,supplier_location,supplier_reliability_score,lead_time_days,minimum_order_quantity,cost_price,selling_price,reference_current_stock_from_pdf,reorder_level,max_stock_level,tourist_oriented_score,seasonal_sensitivity,is_peak_tourist_season,season,month,day_of_week,weekend_flag,holiday_flag,opening_stock,quantity_sold,quantity_purchased,current_stock,stockout_flag,avg_daily_sales_interval,days_until_stockout_est,sales_value,purchase_value,inventory_value,gross_margin_value,suggested_restock_qty
2026-01-29,5,79,SK-144,The Tree of Life Stress Relief,15,The Tree of Life Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,180.0,500.0,10,2,26,0.82,1.18,0,Winter,1,Thursday,0,0,25,18,20,27,0,3.6,7.5,9000.0,3600.0,4860.0,5760.0,19
2026-01-29,5,80,SK-145,Chakra Flora Incense,16,Chakra Flora Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,110.0,250.0,210,70,346,0.82,1.18,0,Winter,1,Thursday,0,0,143,27,0,116,0,5.4,21.5,6750.0,0.0,12760.0,3780.0,0
2026-01-29,5,81,SK-146,Zodiac Stick Incense,17,Zodiac Stick Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,105.0,250.0,480,115,778,0.82,1.18,0,Winter,1,Thursday,0,0,219,12,0,207,0,2.4,86.2,3000.0,0.0,21735.0,1740.0,0
2026-01-29,5,82,SK-147,Backflow Incense,18,Backflow Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,140.0,500.0,144,24,255,0.82,1.18,0,Winter,1,Thursday,0,0,95,23,0,72,0,4.6,15.7,11500.0,0.0,10080.0,8280.0,0
2026-01-29,5,83,SK-148,Chakra Rope Incense Set,19,Chakra Rope Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,250.0,600.0,84,14,144,0.82,1.18,0,Winter,1,Thursday,0,0,61,11,0,50,0,2.2,22.7,6600.0,0.0,12500.0,3850.0,0
2026-01-29,5,84,SK-149,Flora Incense Variety Pack,6,Natural Himalayan Flora Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,95.0,250.0,500,95,810,0.78,1.08,0,Winter,1,Thursday,0,0,136,8,0,128,0,1.6,80.0,2000.0,0.0,12160.0,1240.0,0
2026-01-29,5,85,SK-150,Tibetan Incense Variety Pack,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,180.0,550.0,500,175,810,0.78,1.08,0,Winter,1,Thursday,0,0,319,24,0,295,0,4.8,61.5,13200.0,0.0,53100.0,8880.0,0
2026-02-03,5,12,SK-100,Himalayan Herbal Incense,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,350.0,1000.0,15,5,34,0.78,1.08,0,Winter,2,Tuesday,0,0,24,22,40,42,0,4.4,9.5,22000.0,14000.0,14700.0,14300.0,32
2026-02-03,5,13,SK-101,Tibetan Monastery Incense,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,350.0,1000.0,20,5,42,0.78,1.08,0,Winter,2,Tuesday,0,0,48,12,0,36,0,2.4,15.0,12000.0,0.0,12600.0,7800.0,0
2026-02-03,5,14,SK-102,Tibetan Peace Incense,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,185.0,800.0,10,3,26,0.78,1.08,0,Winter,2,Tuesday,0,0,27,12,0,15,0,2.4,6.2,9600.0,0.0,2775.0,7380.0,0
2026-02-03,5,15,SK-103,Ribo Sangtsheo Incense,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,184.98,800.0,14,3,32,0.78,1.08,0,Winter,2,Tuesday,0,0,40,6,0,34,0,1.2,28.3,4800.0,0.0,6289.32,3690.12,0
2026-02-03,5,16,SK-104,The Earth Incense,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,185.0,800.0,17,3,37,0.78,1.08,0,Winter,2,Tuesday,0,0,40,18,0,22,0,3.6,6.1,14400.0,0.0,4070.0,11070.0,0
2026-02-03,5,17,SK-106,Traditional Zhempo Incense,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,110.0,500.0,8,5,22,0.78,1.08,0,Winter,2,Tuesday,0,0,9,9,30,30,1,1.8,16.7,4500.0,3300.0,3300.0,3510.0,22
2026-02-03,5,18,SK-200,Jam Note Tiger Bowl Set,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,7000.0,150000.0,4,1,36,1.0,1.3,0,Winter,2,Tuesday,0,0,29,0,0,29,0,0.0,999.0,0.0,0.0,203000.0,0.0,0
2026-02-03,5,19,SK-201,Jam Plain Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1200.0,18000.0,16,7,55,1.0,1.3,0,Winter,2,Tuesday,0,0,17,2,0,15,0,0.4,37.5,36000.0,0.0,18000.0,33600.0,0
2026-02-03,5,20,SK-202,Jam Super Fine Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1400.0,20000.0,2,1,33,1.0,1.3,0,Winter,2,Tuesday,0,0,20,0,0,20,0,0.0,999.0,0.0,0.0,28000.0,0.0,0
2026-02-03,5,21,SK-203,Jam Itching Carving Fine Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,5000.0,100000.0,3,0,34,1.0,1.3,0,Winter,2,Tuesday,0,0,11,0,0,11,0,0.0,999.0,0.0,0.0,55000.0,0.0,0
2026-02-03,5,22,SK-204,Jam Dim Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1500.0,32500.0,9,4,44,1.0,1.3,0,Winter,2,Tuesday,0,0,23,1,0,22,0,0.2,110.0,32500.0,0.0,33000.0,31000.0,0
2026-02-03,5,23,SK-107,Natural Ayurvedic Rope Incense,14,Rope Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,270.0,1000.0,17,10,40,0.82,1.18,0,Winter,2,Tuesday,0,0,23,12,0,11,0,2.4,4.6,12000.0,0.0,2970.0,8760.0,0
2026-02-03,5,24,SK-300,Large Plate Stand,7,Incense Holder,6,Jenisha Khadka,Incense Holder & Incense Burner Wholesale,Dillibazar,0.95,5,100,80.0,250.0,50,10,180,0.82,1.18,0,Winter,2,Tuesday,0,0,21,21,100,100,1,4.2,23.8,5250.0,8000.0,8000.0,3570.0,100
2026-02-03,5,25,SK-301,Small Plate Stand,7,Incense Holder,6,Jenisha Khadka,Incense Holder & Incense Burner Wholesale,Dillibazar,0.95,5,100,65.0,200.0,47,10,175,0.82,1.18,0,Winter,2,Tuesday,0,0,26,15,100,111,0,3.0,37.0,3000.0,6500.0,7215.0,2025.0,100
2026-02-03,5,26,SK-302,Lotus Incense Holder,7,Incense Holder,6,Jenisha Khadka,Incense Holder & Incense Burner Wholesale,Dillibazar,0.95,5,100,80.0,300.0,32,10,151,0.82,1.18,0,Winter,2,Tuesday,0,0,80,27,0,53,0,5.4,9.8,8100.0,0.0,4240.0,5940.0,0
2026-02-03,5,27,SK-108,Green Tara Incense,8,Bodhi Leaf Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,300.0,900.0,16,6,35,0.78,1.08,0,Winter,2,Tuesday,0,0,23,7,0,16,0,1.4,11.4,6300.0,0.0,4800.0,4200.0,0
2026-02-03,5,28,SK-109,Namthoesy Incense,8,Bodhi Leaf Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,300.0,900.0,21,6,43,0.78,1.08,0,Winter,2,Tuesday,0,0,28,10,0,18,0,2.0,9.0,9000.0,0.0,5400.0,6000.0,0
2026-02-03,5,29,SK-110,Manjushree Incense,8,Bodhi Leaf Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,300.0,900.0,19,6,40,0.78,1.08,0,Winter,2,Tuesday,0,0,34,7,0,27,0,1.4,19.3,6300.0,0.0,8100.0,4200.0,0
2026-02-03,5,30,SK-111,Amitayau Buddha Incense,8,Bodhi Leaf Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,300.0,900.0,14,6,32,0.78,1.08,0,Winter,2,Tuesday,0,0,14,11,30,33,0,2.2,15.0,9900.0,9000.0,9900.0,6600.0,29
2026-02-03,5,31,SK-112,Avolikitesvara Incense,8,Bodhi Leaf Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,300.0,900.0,19,6,40,0.78,1.08,0,Winter,2,Tuesday,0,0,15,14,40,41,0,2.8,14.6,12600.0,12000.0,12300.0,8400.0,39
2026-02-03,5,32,SK-113,Samantabhadra Incense,8,Bodhi Leaf Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,300.0,900.0,17,6,37,0.78,1.08,0,Winter,2,Tuesday,0,0,40,11,0,29,0,2.2,13.2,9900.0,0.0,8700.0,6600.0,0
2026-02-03,5,33,SK-205,Jam Super Fine Black Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1500.0,35000.0,10,4,46,1.0,1.3,0,Winter,2,Tuesday,0,0,32,2,0,30,0,0.4,75.0,70000.0,0.0,45000.0,67000.0,0
2026-02-03,5,34,SK-206,Inside God Outside Itching Carving Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,2500.0,65000.0,13,3,50,1.0,1.3,0,Winter,2,Tuesday,0,0,26,1,0,25,0,0.2,125.0,65000.0,0.0,62500.0,62500.0,0
2026-02-03,5,35,SK-207,Jam Color Yogi Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,2600.0,70000.0,6,1,39,1.0,1.3,0,Winter,2,Tuesday,0,0,10,0,0,10,0,0.0,999.0,0.0,0.0,26000.0,0.0,0
2026-02-03,5,36,SK-210,Jam Itching Carving Fine Bowl Premium,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1500.0,30000.0,12,5,49,1.0,1.3,0,Winter,2,Tuesday,0,0,28,0,0,28,0,0.0,999.0,0.0,0.0,42000.0,0.0,0
2026-02-03,5,37,SK-211,Jam Itching Carving Feet Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,9000.0,170000.0,2,0,33,1.0,1.3,0,Winter,2,Tuesday,0,0,2,0,0,2,0,0.0,999.0,0.0,0.0,18000.0,0.0,0
2026-02-03,5,38,SK-212,Inside God Super Fine Outside One Mantra Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1600.0,40000.0,5,0,38,1.0,1.3,0,Winter,2,Tuesday,0,0,24,0,0,24,0,0.0,999.0,0.0,0.0,38400.0,0.0,0
2026-02-03,5,39,SK-114,Mahankal Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,230.0,600.0,20,5,57,0.78,1.08,0,Winter,2,Tuesday,0,0,63,16,0,47,0,3.2,14.7,9600.0,0.0,10810.0,5920.0,0
2026-02-03,5,40,SK-214,Yellow Jambala Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,230.0,600.0,16,4,50,0.78,1.08,0,Winter,2,Tuesday,0,0,36,8,0,28,0,1.6,17.5,4800.0,0.0,6440.0,2960.0,0
2026-02-03,5,41,SK-215,Guru Padmakara Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,230.0,600.0,9,5,39,0.78,1.08,0,Winter,2,Tuesday,0,0,29,9,0,20,0,1.8,11.1,5400.0,0.0,4600.0,3330.0,0
2026-02-03,5,42,SK-116,Kalchakra Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,230.0,599.98,15,5,49,0.78,1.08,0,Winter,2,Tuesday,0,0,39,17,0,22,0,3.4,6.5,10199.66,0.0,5060.0,6289.66,0
2026-02-03,5,43,SK-115,Vajrakilla Phurpa Dorje Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,230.0,600.0,10,2,41,0.78,1.08,0,Winter,2,Tuesday,0,0,48,17,0,31,0,3.4,9.1,10200.0,0.0,7130.0,6290.0,0
2026-02-03,5,44,SK-117,Medicine Buddha Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,230.0,600.0,13,5,45,0.78,1.08,0,Winter,2,Tuesday,0,0,27,9,0,18,0,1.8,10.0,5400.0,0.0,4140.0,3330.0,0
2026-02-03,5,45,SK-118,Reviving Aroma Blend Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,280.0,700.0,13,2,45,0.78,1.08,0,Winter,2,Tuesday,0,0,13,13,50,50,1,2.6,19.2,9100.0,14000.0,14000.0,5460.0,45
2026-02-03,5,46,SK-119,Meditation Good Evening Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,280.0,700.0,10,3,41,0.78,1.08,0,Winter,2,Tuesday,0,0,10,10,50,50,1,2.0,25.0,7000.0,14000.0,14000.0,4200.0,41
2026-02-03,5,47,SK-120,Concentration Good Morning Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,280.0,700.0,9,5,39,0.78,1.08,0,Winter,2,Tuesday,0,0,27,13,0,14,0,2.6,5.4,9100.0,0.0,3920.0,5460.0,0
2026-02-03,5,48,SK-121,Relaxation Healing Blend Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,280.0,700.0,15,3,49,0.78,1.08,0,Winter,2,Tuesday,0,0,43,19,0,24,0,3.8,6.3,13300.0,0.0,6720.0,7980.0,0
2026-02-03,5,49,SK-122,Sensual Erotic Blend Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,280.0,700.0,11,3,42,0.78,1.08,0,Winter,2,Tuesday,0,0,33,6,0,27,0,1.2,22.5,4200.0,0.0,7560.0,2520.0,0
2026-02-03,5,50,SK-123,Energy Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,300.0,1000.0,14,5,47,0.78,1.08,0,Winter,2,Tuesday,0,0,21,14,50,57,0,2.8,20.4,14000.0,15000.0,17100.0,9800.0,40
2026-02-03,5,51,SK-124,Tranquility Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,300.0,1000.0,12,5,44,0.78,1.08,0,Winter,2,Tuesday,0,0,37,18,0,19,0,3.6,5.3,18000.0,0.0,5700.0,12600.0,0
2026-02-03,5,52,SK-125,Dream Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,300.0,1000.0,16,5,50,0.78,1.08,0,Winter,2,Tuesday,0,0,12,12,50,50,1,2.4,20.8,12000.0,15000.0,15000.0,8400.0,50
2026-02-03,5,53,SK-126,Passion Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,300.0,1000.0,10,5,41,0.78,1.08,0,Winter,2,Tuesday,0,0,40,9,0,31,0,1.8,17.2,9000.0,0.0,9300.0,6300.0,0
2026-02-03,5,54,SK-127,Hangover Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,300.0,1000.0,11,3,42,0.78,1.08,0,Winter,2,Tuesday,0,0,16,11,50,55,0,2.2,25.0,11000.0,15000.0,16500.0,7700.0,37
2026-02-03,5,55,SK-216,Gold Plated Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,3000.0,90000.0,10,3,46,1.0,1.3,0,Winter,2,Tuesday,0,0,13,0,0,13,0,0.0,999.0,0.0,0.0,39000.0,0.0,0
2026-02-03,5,56,SK-217,Jam Super Fine Bowl Deluxe,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1500.0,30000.0,12,2,49,1.0,1.3,0,Winter,2,Tuesday,0,0,24,4,0,20,0,0.8,25.0,120000.0,0.0,30000.0,114000.0,0
2026-02-03,5,57,SK-218,Jam Itching Feet Therapy Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,3000.0,120000.0,2,0,33,1.0,1.3,0,Winter,2,Tuesday,0,0,14,1,0,13,0,0.2,65.0,120000.0,0.0,39000.0,117000.0,0
2026-02-03,5,58,SK-128,Jam Super Fine Bowl Large,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,2500.0,67000.0,0,1,30,1.0,1.3,0,Winter,2,Tuesday,0,0,7,2,0,5,0,0.4,12.5,134000.0,0.0,12500.0,129000.0,0
2026-02-03,5,59,SK-219,Jam SF E/C Feet Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1350.0,37500.0,5,0,38,1.0,1.3,0,Winter,2,Tuesday,0,0,3,1,0,2,0,0.2,10.0,37500.0,0.0,2700.0,36150.0,0
2026-02-03,5,60,SK-220,Jam SF Fine Work Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,6000.0,150000.0,1,0,31,1.0,1.3,0,Winter,2,Tuesday,0,0,14,1,0,13,0,0.2,65.0,150000.0,0.0,78000.0,144000.0,0
2026-02-03,5,61,SK-221,Jam SF Fine Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1600.0,48000.0,2,5,33,1.0,1.3,0,Winter,2,Tuesday,0,0,33,1,0,32,0,0.2,160.0,48000.0,0.0,51200.0,46400.0,0
2026-02-03,5,62,SK-222,Jam Center SF Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,8000.0,20000.0,3,5,34,1.0,1.3,0,Winter,2,Tuesday,0,0,23,3,0,20,0,0.6,33.3,60000.0,0.0,160000.0,36000.0,0
2026-02-03,5,63,SK-223,Jam SF Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1450.0,31500.0,0,10,40,1.0,1.3,0,Winter,2,Tuesday,0,0,37,2,0,35,0,0.4,87.5,63000.0,0.0,50750.0,60100.0,0
2026-02-03,5,64,SK-129,Guru Padmakara Incense Powder,12,Incense Powder,8,Nisha Chaudhary,Natural Incense Power Factory,Jadibuti,0.89,10,20,285.0,1000.0,12,3,39,0.72,1.08,0,Winter,2,Tuesday,0,0,38,11,0,27,0,2.2,12.3,11000.0,0.0,7695.0,7865.0,0
2026-02-03,5,65,SK-130,Yellow Jambala Incense Powder,12,Incense Powder,8,Nisha Chaudhary,Natural Incense Power Factory,Jadibuti,0.89,10,20,285.0,1000.0,10,3,36,0.72,1.08,0,Winter,2,Tuesday,0,0,25,12,0,13,0,2.4,5.4,12000.0,0.0,3705.0,8580.0,0
2026-02-03,5,66,SK-131,Mahankal Incense Powder,12,Incense Powder,8,Nisha Chaudhary,Natural Incense Power Factory,Jadibuti,0.89,10,20,285.0,1000.0,8,3,32,0.72,1.08,0,Winter,2,Tuesday,0,0,21,10,0,11,0,2.0,5.5,10000.0,0.0,3135.0,7150.0,0
2026-02-03,5,67,SK-132,Medicine Buddha Incense Powder,12,Incense Powder,8,Nisha Chaudhary,Natural Incense Power Factory,Jadibuti,0.89,10,20,285.0,1000.0,6,3,29,0.72,1.08,0,Winter,2,Tuesday,0,0,14,14,40,40,1,2.8,14.3,14000.0,11400.0,11400.0,10010.0,29
2026-02-03,5,68,SK-133,Vajra Killa Incense Powder,12,Incense Powder,8,Nisha Chaudhary,Natural Incense Power Factory,Jadibuti,0.89,10,20,285.0,1000.0,11,3,37,0.72,1.08,0,Winter,2,Tuesday,0,0,28,13,0,15,0,2.6,5.8,13000.0,0.0,4275.0,9295.0,0
2026-02-03,5,69,SK-134,Kalchakra Incense Powder,12,Incense Powder,8,Nisha Chaudhary,Natural Incense Power Factory,Jadibuti,0.89,10,20,285.0,1000.0,10,3,36,0.72,1.08,0,Winter,2,Tuesday,0,0,42,11,0,31,0,2.2,14.1,11000.0,0.0,8835.0,7865.0,0
2026-02-03,5,70,SK-135,Travelling Incense Gift Pack,13,Gift Pack,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,990.0,2000.0,11,2,27,0.9,1.18,0,Winter,2,Tuesday,0,0,28,5,0,23,0,1.0,23.0,10000.0,0.0,22770.0,5050.0,0
2026-02-03,5,71,SK-136,Vajra Rope Incense,14,Rope Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,110.0,350.0,30,10,58,0.82,1.18,0,Winter,2,Tuesday,0,0,33,14,0,19,0,2.8,6.8,4900.0,0.0,2090.0,3360.0,0
2026-02-03,5,72,SK-137,Vajra Rope Incense Premium,14,Rope Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,110.0,350.0,20,10,42,0.82,1.18,0,Winter,2,Tuesday,0,0,11,11,50,50,1,2.2,22.7,3850.0,5500.0,5500.0,2640.0,42
2026-02-03,5,73,SK-138,Vajra Rope Incense Deluxe,14,Rope Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,110.0,350.0,23,10,46,0.82,1.18,0,Winter,2,Tuesday,0,0,27,10,0,17,0,2.0,8.5,3500.0,0.0,1870.0,2400.0,0
2026-02-03,5,74,SK-139,Vajra Rope Incense Classic,14,Rope Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,110.0,350.0,25,10,50,0.82,1.18,0,Winter,2,Tuesday,0,0,52,17,0,35,0,3.4,10.3,5950.0,0.0,3850.0,4080.0,0
2026-02-03,5,75,SK-140,The Tree of Life Good Fortune,15,The Tree of Life Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,180.0,500.0,10,5,26,0.82,1.18,0,Winter,2,Tuesday,0,0,22,12,0,10,0,2.4,4.2,6000.0,0.0,1800.0,3840.0,0
2026-02-03,5,76,SK-141,The Tree of Life Body & Soul,15,The Tree of Life Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,180.0,500.0,13,5,30,0.82,1.18,0,Winter,2,Tuesday,0,0,30,9,0,21,0,1.8,11.7,4500.0,0.0,3780.0,2880.0,0
2026-02-03,5,77,SK-142,The Tree of Life Peace & Prosperity,15,The Tree of Life Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,180.0,300.0,10,5,26,0.82,1.18,0,Winter,2,Tuesday,0,0,30,20,20,30,0,4.0,7.5,6000.0,3600.0,5400.0,2400.0,16
2026-02-03,5,78,SK-143,The Tree of Life Knowledge & Wisdom,15,The Tree of Life Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,180.0,500.0,14,3,32,0.82,1.18,0,Winter,2,Tuesday,0,0,40,12,0,28,0,2.4,11.7,6000.0,0.0,5040.0,3840.0,0
2026-02-03,5,79,SK-144,The Tree of Life Stress Relief,15,The Tree of Life Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,180.0,500.0,10,2,26,0.82,1.18,0,Winter,2,Tuesday,0,0,27,12,0,15,0,2.4,6.2,6000.0,0.0,2700.0,3840.0,0
2026-02-03,5,80,SK-145,Chakra Flora Incense,16,Chakra Flora Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,110.0,250.0,210,70,346,0.82,1.18,0,Winter,2,Tuesday,0,0,116,15,0,101,0,3.0,33.7,3750.0,0.0,11110.0,2100.0,0
2026-02-03,5,81,SK-146,Zodiac Stick Incense,17,Zodiac Stick Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,105.0,250.0,480,115,778,0.82,1.18,0,Winter,2,Tuesday,0,0,207,19,0,188,0,3.8,49.5,4750.0,0.0,19740.0,2755.0,0
2026-02-03,5,82,SK-147,Backflow Incense,18,Backflow Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,140.0,500.0,144,24,255,0.82,1.18,0,Winter,2,Tuesday,0,0,72,17,0,55,0,3.4,16.2,8500.0,0.0,7700.0,6120.0,0
2026-02-03,5,83,SK-148,Chakra Rope Incense Set,19,Chakra Rope Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,250.0,600.0,84,14,144,0.82,1.18,0,Winter,2,Tuesday,0,0,50,36,90,104,0,7.2,14.4,21600.0,22500.0,26000.0,12600.0,83
2026-02-03,5,84,SK-149,Flora Incense Variety Pack,6,Natural Himalayan Flora Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,95.0,250.0,500,95,810,0.78,1.08,0,Winter,2,Tuesday,0,0,128,17,0,111,0,3.4,32.6,4250.0,0.0,10545.0,2635.0,0
2026-02-03,5,85,SK-150,Tibetan Incense Variety Pack,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,180.0,550.0,500,175,810,0.78,1.08,0,Winter,2,Tuesday,0,0,295,15,0,280,0,3.0,93.3,8250.0,0.0,50400.0,5550.0,0
2026-02-08,5,12,SK-100,Himalayan Herbal Incense,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,350.0,1000.0,15,5,34,0.78,1.08,0,Winter,2,Sunday,1,0,42,13,0,29,0,2.6,11.2,13000.0,0.0,10150.0,8450.0,0
2026-02-08,5,13,SK-101,Tibetan Monastery Incense,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,350.0,1000.0,20,5,42,0.78,1.08,0,Winter,2,Sunday,1,0,36,18,0,18,0,3.6,5.0,18000.0,0.0,6300.0,11700.0,0
2026-02-08,5,14,SK-102,Tibetan Peace Incense,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,185.0,800.0,10,3,26,0.78,1.08,0,Winter,2,Sunday,1,0,15,14,30,31,0,2.8,11.1,11200.0,5550.0,5735.0,8610.0,25
2026-02-08,5,15,SK-103,Ribo Sangtsheo Incense,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,184.98,800.0,14,3,32,0.78,1.08,0,Winter,2,Sunday,1,0,34,12,0,22,0,2.4,9.2,9600.0,0.0,4069.56,7380.24,0
2026-02-08,5,16,SK-104,The Earth Incense,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,185.0,800.0,17,3,37,0.78,1.08,0,Winter,2,Sunday,1,0,22,22,40,40,1,4.4,9.1,17600.0,7400.0,7400.0,13530.0,37
